ID,Review_Title,Review,Rating
31186,"Pure high quality sound with bass
","Sencerly, I'm fan of senhaiser earphones, I like most is clear sound, n it's bass, really good there price !!
",1
31187,Awesome,Good,1
31188,Highly recommended,Super,1
31189,Mind-blowing purchase,good products,1
31190,Super!,Good,1
31191,Terrific purchase,Super,1
31192,Perfect product!,Very nice,1
31193,Nan,Nice product,1
31194,Delightful,Good,1
31195,Classy product,Nice product,1
31196,"Lovely...
","It's an awesome product for Music loverAnd coming to bass is not too much but quit good ..Overall it gives great value for money what we had spend....
",1
31197,Worth the money,Good,1
31198,"Bluetooth connectivity is very good! Must buy
","Using since 2 weeks and I'm totally in love with this pods so cute and good sound clarity,noise cancellation product
",1
31200,Must buy!,Exllent,1
31201,Not recommended at all,"No good quality , very thin and price is higher than the market rate",0
31202,Highly recommended,super,1
31205,Just wow!,Good,1
31206,Very poor,Nice,0
31207,Pretty good,good quality,1
31208,Super!,Very good üëç,1
31209,"Will not suggest to buy
","It has one of the worst noise cancellation functionality.. even worst it seems people around are screaming when actually they are not.
",0
31210,Great product,Good product go for it,1
31211,Worth the money,Nice product,1
31212,"Rock the sound as the name suggests that takes u away from all worries. Applauds to the makers.
","Hey guys, if u want a simple yet comprehensive BT earphone then surely i would suggest it, its built quality ia far more superior as compared to its counterparts. Also its sound quality is very much appreciable.
",1
31213,Worthless,Worst product,0
31214,Very Good,Good,1
31215,Brilliant,Very good product,1
31216,"Not a good product
","Noise issuesSound disruptionSometimes delay soundMike doesn't even work wellNot worthy for money
",0
31217,Great product,Useful,1
31218,Slightly disappointed,Not upto the mark,0
31219,Terrific purchase,Very nice product,1
31220,"Audiophile material
","Ok,so I have been using these for the longest of time..I have cx180 2..here's a thing..if you are the person who jus taps his feet at the bass,then these ain't for you..however,u have a nag of wanting 2 hear each and every instrument that's being played ..these are for you..crisp,clear ,and durable. ..mic works perfectly smooth... Yes a lil overpriced,I got it during the bigg sale for 1100 bucks..go for these..you won't be disappointed..
",1
31221,Very Good,Good product,1
31222,Worth the money,Good,1
31225,Classy product,Value for money,1
31227,Fabulous!,Great,1
31228,Brilliant,Nice product,1
31229,Excellent,V Good,1
31230,"Not value for money
","Not good
",0
31231,"Bad Battery built in...Don't Buy..
","After using 20 days I'm reviewing this product...Battery life is not good..it lasting for only 1 hr after charged.. Automatically it dries...Don't buy go for a good product...Sound quality is good
",0
31232,"Awesome
","Awesome
",1
31233,Wonderful,Price is quite higher otherwise it s good.,1
31236,Best in the market!,Good,1
31237,Mind-blowing purchase,Good product,1
31238,Did not meet expectations,Not good,0
31239,Useless product,The rod broke with in a month very delicate,0
31240,Simply awesome,Good one,1
31241,Best in the market!,Nice quality,1
31243,Terrific,Good product...,1
31244,"Still I awaiting for my level flex bill
","Prodyct fine but you didn't provide me bill
",0
31245,Mind-blowing purchase,Nice product,1
31246,Must buy!,Very nice üëå product,1
31247,Nan,Good quality,1
31248,Great product,Super,1
31249,Pretty good,Nice,1
31250,Terrible product,"Very bad quality,",0
31251,Classy product,Ok,1
31252,Perfect product!,Quality is mind-blowing..price is also very reasonable. Thanks Flipkart for superfast delivery of this product,1
31254,Very Good,Super,1
31255,Worth the money,Good product.,1
31257,Classy product,So good,1
31258,Mind-blowing purchase,Very good,1
31259,Pretty good,Good purchase,1
31260,Just wow!,Nice product,1
31261,Simply awesome,Superb,1
31262,Waste of money!,Leakage problem,0
31263,Excellent,Good,1
31264,Wonderful,Good quality,1
31265,Hated it!,Poor quality,0
31266,Brilliant,Very good product,1
31267,"Awesome headsets at low budget
","Awesome headsets at low budget... Sennheiser proved itself with this one...The wire is quite delicate... one needs to handle it carefully...The calling quality is very good...Sometimes you have to change the Equaliser settings so as to listen the songs qualitatively...:D
",1
31269,Worth every penny,Very good product,1
31270,Good choice,Good,1
31271,Very Good,Good product,1
31272,Brilliant,Nice,1
31273,"Nice product in range of 1500-1600
","Google assistant should be there, incoming call vibration feature
",1
31274,"Simply Awesome!!
","Just one word describes this product-Awesome.If u want a pair of earphones that cost less than 2k,go for this one..these are one of the best if not the best in this price range.I have tested it with some Martin Garrix's and the sound clarity as well as the bass are one of a kind..
",1
31275,Worth every penny,Good product,1
31276,Did not meet expectations,Very low quality,0
31277,Worth the money,Super chimney,1
31278,Mind-blowing purchase,Loved it...ü§óü§óü§óü§óü§ó,1
31279,Awesome,Super,1
31280,Just wow!,Good product,1
31281,"Descent sound but not so comfortable
","Descent sound and build quality. Everage battery life. But not so comfortable.
",1
31282,"Best earphone in market
","Used this earphone for more than six months. Bass effect is really good. Overall a must buy.
",1
31283,Don't waste your money,This is very poor clothes and product.,0
31284,Very Good,Good product ???ç,1
31285,Brilliant,Good quality,1
31286,Best in the market!,Best,1
31287,"Compare to that this is not that much good. When I listen from redmi mobile it gives ...
","I have been using Sony Ericsson Bluetooth headset. Compare to that this is not that much good. When I listen from redmi mobile it gives normal sound effect only. But rate is too high...
",1
31288,Terrific purchase,Good product,1
31289,Mind-blowing purchase,Nice Cooler,1
31290,Brilliant,Good product,1
31291,"Good 4/5
","Though voice clarity is better, it could have handled the bass ups and down better, I would say previos JBL earplugs are much better
",1
31292,Super!,Nice blanket,1
31293,Great product,Thanks flipkart,1
31294,Worth the money,Super,1
31295,Perfect product!,Nice,1
31296,Must buy!,Gud product,1
31297,Worth every penny,Nice thanks flipcart,1
31298,"Not comfortable
","Not comfortable
",0
31299,Just wow!,Good product üëå,1
31300,Worth every penny,Good working,1
31302,Delightful,Very nice üëåüëå,1
31303,Highly recommended,Nice product,1
31304,Could be way better,People like me and others may be ordering bu seeing so many reviews and no of sale of this item. But the product quality is very low at this price it seems some roadside 100-200rs product. It is not suitable for heavy winter and long term use. Only usable for short temporary trips. The product is also thin and single layer.,0
31305,Simply awesome,Worth of the product ...,1
31306,Mind-blowing purchase,"Good, awesome",1
31307,Great product,Very nice one,1
31309,Nice product,Nice product,1
31310,Excellent,excellent,1
31311,"Best
","Awesome sound effects and built quality and also best fit for the guys who wear helmets n ride bikes
",1
31312,Really Nice,Good,1
31313,Good quality product,Good quality,1
31314,Super!,Awesome,1
31315,Really Nice,Ok Good,1
31316,Fabulous!,good,1
31317,Simply awesome,Not bad daily use product,1
31318,Classy product,"Good product,well service provid by flipkart.thanks",1
31319,Terrific,Very nice,1
31320,Excellent,Nice product,1
31321,Good choice,Super,1
31322,Awesome,Nice,1
31323,Perfect product!,No body came to install the same..,1
31324,Awesome,Best For Beginners ...And  OneOf The Best DSLR in this price Segment,1
31325,"Good product but not the best
","Good product but not the best
",1
31326,Super!,Good quality,1
31327,Waste of money!,"Don't  even last ,only 1 day is broken .....trash product",0
31328,"Notice cancellation don't work
","So I like everything about this bluetooth. It's battery life, sound, range of connectivity. But when I talk to people on call they could hear the voice of my surrounding clearly but couldn't hear my voice. So basically even if it says notice cancellation but it doesn't work.
",1
31329,Perfect product!,Good,1
31330,Super!,Superb product,1
31331,Wonderful,Good quality,1
31332,Best in the market!,Good,1
31333,Wonderful,Suprb value for money,1
31334,"Mind-blowing purchase
","Very nice product. Got it at a special price of Rs 799 /- only. Nice Bass. Overally product an awesome
",1
31335,"AWESOME
","Awesome. Though I think cx180 is better at some point.
",1
31336,Perfect product!,happy with the product,1
31337,Awesome,Very good product...,1
31338,Brilliant,Good üëç,1
31339,Simply awesome,Good product,1
31340,Best in the market!,Super,1
31341,"connectivity issue
","Dear buyerplease be aware this  head phone has serious blue tooth connectivity issueeven cannot catch  from the trouser pocketplease dont buy truely wastage of money.
",0
31342,"Awesome Headphones
","The sound quality on these headphones is too good.
",1
31343,Classy product,Awesome product,1
31344,"Worst earphones stopped working after a month
","Stopped working after 1 month
",0
31345,Terrific,Super,1
31346,"Good product.
","Good
",1
31347,Waste of money!,Poor quality finishing  is not best,0
31348,Nice product,Good product,1
31349,Nice product,Nice,1
31350,Best in the market!,Good,1
31351,Brilliant,Good one,1
31352,Worth every penny,"It's amazing, received on time, there is no any damage, cooling also very good, Thank you Flipkart",1
31353,Very Good,Nice Product.,1
31354,Brilliant,"Its nice , little colour difference as shown",1
31356,Highly recommended,Good quality,1
31357,Nan,Nice,1
31358,Wonderful,Chimney is good good but  hose pipe not good in quality also length is short so you will have to buy a new one.,1
31359,"Best in 1.5k range
","Fantastic sound bass is very deep and powerful seems like u are in a surround sound system really good ,but wires are thin i hope they last long that's my only concernAlso if u have a one plus one the max audio makes the earphones even better
",1
31361,"Good
","Good
",1
31363,Awesome,Nice product,1
31364,Delightful,Good product,1
31365,Great product,Best quality,1
31366,Not good,Quality not good,0
31367,Excellent,Nice product,1
